project,id,sentence,patterns,ob,eb,sr,label
docker,12186,Building Docker docs fails due to missing extends.md configuration (from compose),S_OB_NEG_VERB,1,0,0,1
docker,12186,Bulding Docker docs (`make docs`) fails with the following error:,"S_OB_NEG_VERB,",1,0,0,1
docker,12186,"<pre>
The page ""compose/yml.",,0,0,0,0
docker,12186,"md"" contained a hyperlink to ""compose/extends.",,0,0,0,0
docker,12186,"md"" which is not listed in the ""pages"" configuration.",,0,0,0,0
docker,12186,</pre>,,0,0,0,0
docker,12186,"Since `extends.md` is new, an entry for it should be added in `docs/mkdocs.",S_EB_SHOULD,0,1,0,2
docker,12186,yml`.,,0,0,0,0
docker,125,Unable to attach to a container that needs stdin,S_OB_UNABLE_TO,1,0,0,1
docker,125,Steps to create:,,0,0,0,0
docker,125,- Run `docker run -a -i -t base /bin/bash`,P_SR_LABELED_LIST,0,0,1,3
docker,125,"- Exit out (type exit or ctrl+c), which will stop the container",P_SR_LABELED_LIST,0,0,1,3
docker,125,- Start the container again by issuing `docker start <CONTAINER ID>`,P_SR_LABELED_LIST,0,0,1,3
docker,125,- Try to attach to it by issuing `docker attach <CONTAINER ID>`,P_SR_LABELED_LIST,0,0,1,3
docker,125,Shell drops to next line after this but it does not allow any interaction with the attached container.,"S_OB_BUT_NEG,",1,0,0,1
docker,12546,docker exec -i hangs after command has exited,S_OB_NEG_AFTER,1,0,0,1
docker,12546,There is an apparent regression in the behaviour of Docker 1.6 when using `-i` with `exec`:?,S_OB_POS_COND,1,0,0,1
docker,12546,"
````
vagrant@ubuntu-14:~/weave$ docker run -di busybox
1b91aa935eac5471b4030594fb30b86471107a60c705385b3ef7310ec4e3bcf4
vagrant@ubuntu-14:~/weave$ docker ps
CONTAINER ID IMAGE COMMAND CREATED STATUS PORTS NAMES
1b91aa935eac busybox:latest ""/bin/sh"" 2 seconds ago Up 2 seconds condescending_fermat
vagrant@ubuntu-14:~/weave$ docker exec 1b91aa935eac true # this works fine
vagrant@ubuntu-14:~/weave$ echo $?",,0,0,0,0
docker,12546,0?,,0,0,0,0
docker,12546,vagrant@ubuntu-14:~/weave$ docker exec -i 1b91aa935eac true # this hangs until you hit ENTER,S_OB_NEG_VERB,1,0,0,1
docker,12546,vagrant@ubuntu-14:~/weave$ echo $?,,0,0,0,0
docker,12546,"255
````",,0,0,0,0
docker,12580,ADD/COPY file sets host UID/GID values if target directory does not yet exist,"S_OB_POS_COND,S_OB_NEG_AUX_VERB",1,0,0,1
docker,12580,File copied using ADD/COPY to folder that does not exist in container results in UID:GID for that file set to host values,"S_OB_NEG_AUX_VERB,",1,0,0,1
docker,12580,"For example, dockerfile",,0,0,0,0
docker,12580,"```
FROM fedora:21
MAINTAINER Xerkus",,0,0,0,0
docker,12580,COPY testfile1 /app/,,0,0,0,0
docker,12580,COPY testfile2 /app/,,0,0,0,0
docker,12580,results in:,,0,0,0,0
docker,12580,$ docker run -i -t test ls -la /app,,0,0,0,0
docker,12580,total 16,,0,0,0,0
docker,12580,drwxr-xr-x.,,0,0,0,0
docker,12580,2 root root 4096 Apr 20 21:58 .,,0,0,0,0
docker,12580,drwxr-xr-x.,,0,0,0,0
docker,12580,19 root root 4096 Apr 20 21:58 .,,0,0,0,0
docker,12580,-rw-rw-r--.,,0,0,0,0
docker,12580,1 1000 1000 50 Apr 10 04:35 testfile1,,0,0,0,0
docker,12580,-rw-rw-r--.,,0,0,0,0
docker,12580,1 root root 652 Apr 12 11:21 testfile2,,0,0,0,0
docker,12580,"If i create `/app` directory first, then uid:gid is 0:0 on both files as expected.","S_OB_COND_POS,S_OB_AS_EXPECTED",1,0,0,1
docker,12580,Copying folder does not show such behavior and works as expected.,"S_OB_ACTION_SUBJECT,S_OB_NEG_AUX_VERB,S_OB_AS_EXPECTED",1,0,0,1
docker,12580,Docker from fedora 21 repo.,,0,0,0,0
docker,12580,"```
Client version: 1.5.0
Client API version: 1.17
Go version (client): go1.3.3
Git commit (client): a8a31ef/1.5.0
OS/Arch (client): linux/amd64
Server version: 1.5.0
Server API version: 1.17
Go version (server): go1.3.3
Git commit (server): a8a31ef/1.5.0",,0,0,0,0
docker,12580,Containers: 1,,0,0,0,0
docker,12580,Images: 5,,0,0,0,0
docker,12580,Storage Driver: devicemapper,,0,0,0,0
docker,12580, Pool Name: docker-8:6-789271-pool,,0,0,0,0
docker,12580, Pool Blocksize: 65.54 kB,,0,0,0,0
docker,12580, Backing Filesystem: extfs,,0,0,0,0
docker,12580, Data file: /dev/loop0,,0,0,0,0
docker,12580, Metadata file: /dev/loop1,,0,0,0,0
docker,12580, Data Space Used: 588.8 MB,,0,0,0,0
docker,12580, Data Space Total: 107.4 GB,,0,0,0,0
docker,12580, Metadata Space Used: 1.032 MB,,0,0,0,0
docker,12580, Metadata Space Total: 2.147 GB,,0,0,0,0
docker,12580, Udev Sync Supported: true,,0,0,0,0
docker,12580, Data loop file: /var/lib/docker/devicemapper/devicemapper/data,,0,0,0,0
docker,12580, Metadata loop file: /var/lib/docker/devicemapper/devicemapper/metadata,,0,0,0,0
docker,12580, Library Version: 1.02.93 (2015-01-30),,0,0,0,0
docker,12580,Execution Driver: native-0.2,,0,0,0,0
docker,12580,Kernel Version: 3.19.3-200.fc21.x86_64,,0,0,0,0
docker,12580,Operating System: Fedora 21 (Twenty One),,0,0,0,0
docker,12580,CPUs: 8,,0,0,0,0
docker,12580,Total Memory: 15.61 GiB,,0,0,0,0
docker,12580,Name: laptop,,0,0,0,0
docker,12580,ID: TO66:3GBF:AW6R:BVUS:FFND:VKHC:PIA5:2B7E:MKMS:M7PI:UJAC:2CU3,,0,0,0,0
docker,12580,Debug mode (server): false,,0,0,0,0
docker,12580,Debug mode (client): true,,0,0,0,0
docker,12580,Fds: 13,,0,0,0,0
docker,12580,Goroutines: 17,,0,0,0,0
docker,12580,EventsListeners: 0,,0,0,0,0
docker,12580,Init SHA1: 3bce65db65693827790a7e0c4574ff2105c6d5d2,,0,0,0,0
docker,12580,Init Path: /usr/libexec/docker/dockerinit,,0,0,0,0
docker,12580,Docker Root Dir: /var/lib/docker,,0,0,0,0
docker,13115,Unable push image to dockerhub,,0,0,0,0
docker,13115,"`docker push hike/statsd`
```
The push refers to a repository [hike/statsd] (len: 2)
Sending image list
FATA[0060]
```
`docker version`
```
Client version: 1.5.0
Client API version: 1.17
Go version (client): go1.4.1
Git commit (client): a8a31ef
OS/Arch (client): linux/amd64
Server version: 1.5.0
Server API version: 1.17
Go version (server): go1.4.1
Git commit (server): a8a31ef
```",,0,0,0,0
docker,13115,"`docker info`
```
Containers: 187
Images: 451
Storage Driver: aufs
 Root Dir: /var/lib/docker/aufs
 Backing Filesystem: extfs
 Dirs: 825
Execution Driver: native-0.2
Kernel Version: 3.13.0-39-generic
Operating System: Ubuntu 14.04.1 LTS
CPUs: 4
Total Memory: 14.69 GiB
Name: ip-10-0-1-22
ID: S4UN:3TJQ:KWV7:6Q7N:7PIW:2K5N:5NVZ:PNQU:EWPH:MK4P:S6YP:TV2G
Username: hike
Registry: [https://index.docker.io/v1/]
WARNING: No swap limit support
```",,0,0,0,0
docker,13115,"`uname -a`
```
Linux ip-10-0-1-22 3.13.0-39-generic #66-Ubuntu SMP Tue Oct 28 13:30:27 UTC 2014 x86_64 x86_64 x86_64 GNU/Linux
```
",,0,0,0,0
docker,13115,"I am able to build image from Dockerfile successfully using `docker build -t ""hike/statsd"" .` but unable to push it dockerhub.","S_OB_BUT_NEG,S_OB_UNABLE_TO",1,0,0,1
docker,13115,I am also able to login successfully.,,0,0,0,0
docker,13350,404 and 504 on dockerhub login,S_OB_PROBLEM_IN,1,0,0,1
docker,13350,"I cannot login anymore, since I get these http codes.","S_OB_NEG_AUX_VERB,",1,0,0,1
docker,13350,"After this, I reset my password (this works), but login still fails.","S_OB_BUT_NEG,S_OB_AFTER_NEG,",1,0,0,1
docker,13455,No response to Application from zookeeper cluster after few hours,S_OB_AFTER_TIME,1,0,0,1
docker,13455,"Hi,",,0,0,0,0
docker,13455,Zookeeper horizontal cluster is created with 3 nodes.,,0,0,0,0
docker,13455,Application is running on docker container.,,0,0,0,0
docker,13455,Application is getting properties from zookeeper znode.,,0,0,0,0
docker,13455,After few hours application is going to unresponsive mode.,"S_OB_AFTER_TIME,S_OB_NEG_ADV_ADJ,S_OB_VERB_ERROR",1,0,0,1
docker,13455,Everything is getting fine when we restart application's docker container.,,0,0,0,0
docker,13455,"Environment: Linux Centos 6.5/Ubuntu 14.04
ULIMIT : 10000 on host machine",,0,0,0,0
docker,13455,Command to start container:,"S_SR_CODE_REF,",0,0,1,3
docker,13455,"docker run -it -e HOST_PORT=IP1:2181,IP2.2:2181,IP3:2181 -e CONNECTION_FAILED=IGNORE -e REGRESON=TRUE -e RELOAD_CONTEXT=AUTO -e RESOURCE_ENABLE=TRUE -e GENERATE_PING=get -e SHARED=0 -e SHARED_ZNODE=/abcznode -e SESSION_TIMEOUT=30000 -p hostIP:8020:8080 --privileged=true myproject1",,0,0,0,0
docker,13455,Please help us!,,0,0,0,0
docker,13455,Thanks!,,0,0,0,0
docker,14038, Cannot initiate the connection,S_OB_NEG_AUX_VERB,1,0,0,1
docker,14038,Sorry for the first post.,,0,0,0,0
docker,14038,"My issues is, when I run a docker build, my network failed.",S_OB_PROBLEM_IS,1,0,0,1
docker,14038,(command is: apt-get install golang -y),S_SR_CODE_REF,0,0,1,3
docker,14038,"And I get this error:
```
Cannot initiate the connection to archive.ubuntu.com:80 (2001:67c:1360:8c01::19).- connect (101: Network is unreachable)
````",S_OB_VERB_ERROR,1,0,0,1
docker,14038,"The strange thing is, I can download and install some packages and for others it failed.","S_OB_NEG_VERB,S_OB_ERROR_AS_SUBJECT",1,0,0,1
docker,14038,I have check on ubuntu repository and there exist.,,0,0,0,0
docker,14038,Have you an idea to fixe up ?,,0,0,0,0
docker,14175,Permission denied on accessing host directory in docker in Centos,S_OB_NEG_VERB,1,0,0,1
docker,14175,"Hi,
I have faced this problem, when I mount a host directory to a container:
`docker run -it -v /home/share:/home/share centos /bin/bash`","S_OB_VERB_ERROR,S_SR_COND_OBS,",1,0,1,5
docker,14175,"and then in container:
` cd /home/share `
 ` ls `
`ls: cannot open directory .",S_OB_NEG_VERB,1,0,0,1
docker,14175,: Permission denied`,,0,0,0,0
docker,14175,"But I tried it on ubuntu system, it works well.","S_OB_WORKS_FINE,",1,0,0,1
docker,14175,Docker option SELinux are both enabled.,S_OB_PASSIVE_VOICE,1,0,0,1
docker,14175,What is the difference between the two system?,,0,0,0,0
docker,14175,Can someone give comments?,,0,0,0,0
docker,14175,"Thanks
Brs,",,0,0,0,0
docker,14496,Unable to load Docker image,S_OB_UNABLE_TO,1,0,0,1
docker,14496,"I know nothing about Docker....
Trying to load docker image by ""sudo docker load -i symdrive.tar.gz"" but getting following error","S_OB_VERB_ERROR,S_OB_BUT_NEG,S_SR_TRY,",1,0,1,5
docker,14496,FATA[0938] Error response from daemon: open /var/lib/docker/tmp/docker-import-403767651/repo/bin/json: no such file or directory,,0,0,0,0
docker,14496,Any idea what this mean,,0,0,0,0
docker,14496,sudo docker version,,0,0,0,0
docker,14496,"Client version: 1.6.2
Client API version: 1.18
Go version (client): go1.4.2
Git commit (client): 7c8fca2
OS/Arch (client): linux/amd64
Server version: 1.6.2
Server API version: 1.18
Go version (server): go1.4.2
Git commit (server): 7c8fca2
OS/Arch (server): linux/amd64",,0,0,0,0
docker,14496,sudo docker info,,0,0,0,0
docker,14496,"Containers: 23
Images: 2
Storage Driver: aufs
 Root Dir: /var/lib/docker/aufs
 Backing Filesystem: extfs
 Dirs: 48
 Dirperm1 Supported: false
Execution Driver: native-0.2
Kernel Version: 3.13.0-24-generic
Operating System: Ubuntu 14.04 LTS
CPUs: 4
Total Memory: 3.763 GiB
Name: acs-desktop
ID: ZAXI:6OBQ:DNMK:KJOW:SDZG:ZS3F:5NCU:3WJA:CSJD:FARC:AJTG:O4SP
WARNING: No swap limit support",,0,0,0,0
docker,14496,uname -a,,0,0,0,0
docker,14496,Linux acs-desktop 3.13.0-24-generic #46-Ubuntu SMP Thu Apr 10 19:11:08 UTC 2014 x86_64 x86_64 x86_64 GNU/Linux,,0,0,0,0
docker,1470,Can't pull image on my ubuntu 13.04,S_OB_NEG_AUX_VERB,1,0,0,1
docker,1470,"Hi,",,0,0,0,0
docker,1470,I'm using last master and current v0.5.2 version on ubuntu 13.04 (clean install) with 3.8.0-27-generic kernel.,,0,0,0,0
docker,1470,When i pull image from repository i haven't any output and no errors :,"S_OB_NO_NOUN,S_OB_NEG_AUX_VERB,",1,0,0,1
docker,1470,"
```
root@ks3354934:~# docker pull ubuntu
Pulling repository ubuntu
root@ks3354934:~#
```
And with hello world command : 
```
root@ks3354934:~# docker run -i -t ubuntu /bin/bash 
Pulling repository ubuntu
2013/08/09 13:36:51 Error: No such image: ubuntu
root@ks3354934:~#
```
It's not an network issue because curl https://index.docker.io/v1/repositories/ubuntu/images return json.",,0,0,0,0
docker,1470,I tested on another ubuntu it's work.,S_OB_WORKS_FINE,1,0,0,1
docker,1470,I would like to know why isn't working on this server?,,0,0,0,0
docker,1470,Thank you !,,0,0,0,0
docker,14732,"Docker on Ubuntu 14, just can't get it up and running",S_OB_NEG_AUX_VERB,1,0,0,1
docker,14732,"Hello everyone,",,0,0,0,0
docker,14732,"After trying to get Docker up and running for more than # hours, I am throwing in the towel.",,0,0,0,0
docker,14732,"I really tried everything now, but I assume I've hit some weird kind of bug, as no amount of googling and troubleshooting was able to save the day (or my sanity).",,0,0,0,0
docker,14732,uname -r : 3.13.0-57-generic,,0,0,0,0
docker,14732,"docker version: 1.6.2, build 7c8fca2",,0,0,0,0
docker,14732,docker info:,,0,0,0,0
docker,14732,"Containers: 1
Images: 22
Storage Driver: aufs
 Root Dir: /var/lib/docker/aufs
 Backing Filesystem: extfs
 Dirs: 24
 Dirperm1 Supported: false
Execution Driver: native-0.2
Kernel Version: 3.13.0-57-generic
Operating System: Ubuntu 14.04.2 LTS
CPUs: 2
Total Memory: 1.955 GiB
Name: docker01
ID: X6JB:IH7Z:OK5O:II5I:OJ6V:OERE:IPEM:PN6S:HDDM:G2J7:HRB2:4ZKO
WARNING: No swap limit support",,0,0,0,0
docker,14732,"Every time I try to run a container, I'm greeted with the following message:","S_OB_ADV_TIME_POS,",1,0,0,1
docker,14732,FATA[0025] Error response from daemon: Cannot start container 35025befefbb3a6425497c32a5bfe4f001132b2c283b92ff777ef40a7079eff4: [8] System error: invalid argument,,0,0,0,0
docker,14732,Docker was installed from the official docker.io repos.,,0,0,0,0
docker,14732,"I installed 1.6.2, as the 1.7 branch causes even more issues for Ubuntu users, if I can believe everything I've read so far.",,0,0,0,0
docker,14955,[attach] invalid memory address or nil pointer,S_OB_ERROR_NOUN_PHRASE,1,0,0,1
docker,14955,"Hi,",,0,0,0,0
docker,14955,I met an error in my production server. ,S_OB_VERB_ERROR,1,0,0,1
docker,14955,That's what I see in logs:,,0,0,0,0
docker,14955,INFO[0043] POST /v1.14/images/create?fromImage=registry.ape.yandex.net/v012-karma,P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,INFO[0044] POST /v1.14/containers/create,P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,INFO[0045] POST /v1.14/containers/aab41d6607f035dc3a1aa4991625643ed0f32f3bf669b5104b4f4c04f6f11379/start,P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,INFO[0046] POST /v1.14/containers/aab41d6607f035dc3a1aa4991625643ed0f32f3bf669b5104b4f4c04f6f11379/attach?logs=1&stream=1&stdout=1&stderr=1,P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,2015/07/24 15:51:04 http: panic serving @: runtime error: invalid memory address or nil pointer dereference,P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,goroutine 702 [running]:,P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,net/http.func鐠?11(),P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,"	/usr/local/go/src/net/http/server.go:1130 +0xbb",P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,"github.com/docker/docker/daemon.(*Container).AttachWithLogs(0xc2081cf0e0, 0x0, 0x0, 0x7f41ccd2fa60, 0xc208211110, 0x7f41ccd2fa60, 0xc2082110e0, 0x101, 0x0, 0x0)",P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,"	/go/src/github.com/docker/docker/daemon/container.go:844 +0xc2",P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,"github.com/docker/docker/daemon.(*Daemon).ContainerAttachWithLogs(0xc208058d20, 0xc2081cf0e0, 0xc2082110b0, 0x0, 0x0)",P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,"	/go/src/github.com/docker/docker/daemon/attach.go:40 +0x42f",P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,"github.com/docker/docker/api/server.(*Server).postContainersAttach(0xc208036540, 0xc2082a2877, 0x4, 0x7f41ccd24370, 0xc20839a780, 0xc20856bba0, 0xc208210ea0, 0x0, 0x0)",P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,"	/go/src/github.com/docker/docker/api/server/server.go:1132 +0x614",P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,"github.com/docker/docker/api/server.*Server.(github.com/docker/docker/api/server.postContainersAttach)鐠虹棞m(0xc2082a2877, 0x4, 0x7f41ccd24370, 0xc20839a780, 0xc20856bba0, 0xc208210ea0, 0x0, 0x0)",P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,"	/go/src/github.com/docker/docker/api/server/server.go:1554 +0x7b",P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,"github.com/docker/docker/api/server.func鐠?08(0x7f41ccd24370, 0xc20839a780, 0xc20856bba0)",P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,"	/go/src/github.com/docker/docker/api/server/server.go:1501 +0xacd",P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,"net/http.HandlerFunc.ServeHTTP(0xc208093700, 0x7f41ccd24370, 0xc20839a780, 0xc20856bba0)",P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,"	/usr/local/go/src/net/http/server.go:1265 +0x41",P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,"github.com/gorilla/mux.(*Router).ServeHTTP(0xc2080fb1d0, 0x7f41ccd24370, 0xc20839a780, 0xc20856bba0)",P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,"	/go/src/github.com/docker/docker/vendor/src/github.com/gorilla/mux/mux.go:98 +0x297",P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,"net/http.serverHandler.ServeHTTP(0xc2081ddce0, 0x7f41ccd24370, 0xc20839a780, 0xc20856bba0)",P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,"	/usr/local/go/src/net/http/server.go:1703 +0x19a",P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,net/http.(*conn).serve(0xc20839a6e0),P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,"	/usr/local/go/src/net/http/server.go:1204 +0xb57",P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,created by net/http.(*Server).Serve,P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,"	/usr/local/go/src/net/http/server.go:1751 +0x35e",P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,INFO[0047] POST /v1.14/containers/create,P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,sudo docker version,P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,Client version: 1.7.1,P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,Client API version: 1.19,P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,Go version (client): go1.4.2,P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,Git commit (client): 786b29d,P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,OS/Arch (client): linux/amd64,P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,Server version: 1.7.1,P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,Server API version: 1.19,P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,Go version (server): go1.4.2,P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,Git commit (server): 786b29d,P_OB_LOG_CONTAINS,1,0,0,1
docker,14955,OS/Arch (server): linux/amd64,P_OB_LOG_CONTAINS,1,0,0,1
docker,15314,"rm -rf fails with 'invalid argument' while building on overlayfs, CentOS 7.1",S_OB_NEG_VERB,1,0,0,1
docker,15314,I'm unable to build docker images on an up-to-date CentOS 7.1 machine using ext4-backed overlayfs.,S_OB_UNABLE_TO,1,0,0,1
docker,15314,An `rm -rf` of a non-empty directory that was created on a previous layer seems to fail consistently.,"S_OB_SEEMS_TO_NEG_VERB,S_OB_NON_TERM",1,0,0,1
docker,15314,"`docker version`:
>Client version: 1.7.1
>Client API version: 1.19
>Go version (client): go1.4.2
>Git commit (client): 786b29d
>OS/Arch (client): linux/amd64
>Server version: 1.7.1
>Server API version: 1.19
>Go version (server): go1.4.2
>Git commit (server): 786b29d
>OS/Arch (server): linux/amd64",,0,0,0,0
docker,15314,"`docker info`:
>Containers: 29
>Images: 53
>Storage Driver: overlay
> Backing Filesystem: extfs
>Execution Driver: native-0.2
>Logging Driver: json-file
>Kernel Version: 3.10.0-229.7.2.",,0,0,0,0
docker,15314,"el7.x86_64
>Operating System: CentOS Linux 7 (Core)
>CPUs: 2
>Total Memory: 5.671 GiB
>Name: pc
>ID: PM6K:ISNN:YYZM:XB5X:754X:J6TK:ZUEG:AQWJ:35HA:FRHR:HZEV:KCY4",,0,0,0,0
